layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4,layers_5,length_5
Ether,66,IP,52,TCP,32.0,1581674981.7373269,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43670.0,MQTT,MQTT_IEEE.pcap,3041,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,70,IP,56,TCP,36.0,1581674981.73737,70,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,24.0,1883.0,43670.0,MQTT,MQTT_IEEE.pcap,3042,50:02:91:22:1A:8C,50:02:91:44:59:D5,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674981.737515,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43670.0,1883.0,MQTT,MQTT_IEEE.pcap,3043,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581674981.737593,87,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43670.0,1883.0,MQTT,MQTT_IEEE.pcap,3044,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581674981.737656,68,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,25.0,43670.0,1883.0,MQTT,MQTT_IEEE.pcap,3045,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674981.737765,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43670.0,MQTT,MQTT_IEEE.pcap,3046,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581674981.737769,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,17.0,1883.0,43670.0,MQTT,MQTT_IEEE.pcap,3047,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581674981.737916,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43670.0,1883.0,MQTT,MQTT_IEEE.pcap,3048,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.016093,74,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39772.0,53.0,OTHERS,MQTT_IEEE.pcap,3053,50:02:91:21:8E:5C,50:02:91:1F:C3:57,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.0168982,74,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39774.0,53.0,OTHERS,MQTT_IEEE.pcap,3057,50:02:91:21:8E:5C,50:02:91:1F:C3:57,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.086624,74,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,2.0,56610.0,1883.0,MQTT,MQTT_IEEE.pcap,3058,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.087263,74,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,18.0,1883.0,56610.0,MQTT,MQTT_IEEE.pcap,3059,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.08789,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56610.0,1883.0,MQTT,MQTT_IEEE.pcap,3060,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674982.088014,115,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56610.0,1883.0,MQTT,MQTT_IEEE.pcap,3061,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674982.088465,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56610.0,MQTT,MQTT_IEEE.pcap,3062,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,70,IP,56,TCP,36.0,1581674982.088532,70,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,24.0,1883.0,56610.0,MQTT,MQTT_IEEE.pcap,3063,50:02:91:22:1A:8C,50:02:91:EA:4E:80,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674982.088976,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56610.0,1883.0,MQTT,MQTT_IEEE.pcap,3064,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581674982.089398,87,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56610.0,1883.0,MQTT,MQTT_IEEE.pcap,3065,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581674982.089418,68,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,25.0,56610.0,1883.0,MQTT,MQTT_IEEE.pcap,3066,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674982.089786,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56610.0,MQTT,MQTT_IEEE.pcap,3067,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.089799,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,17.0,1883.0,56610.0,MQTT,MQTT_IEEE.pcap,3068,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.090216,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56610.0,1883.0,MQTT,MQTT_IEEE.pcap,3069,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.242541,74,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,2.0,54240.0,1883.0,MQTT,MQTT_IEEE.pcap,3072,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.242748,74,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,2.0,51944.0,1883.0,MQTT,MQTT_IEEE.pcap,3073,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.242853,74,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,18.0,1883.0,54240.0,MQTT,MQTT_IEEE.pcap,3074,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.242944,74,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,18.0,1883.0,51944.0,MQTT,MQTT_IEEE.pcap,3075,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.243139,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54240.0,1883.0,MQTT,MQTT_IEEE.pcap,3076,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674982.243251,115,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54240.0,1883.0,MQTT,MQTT_IEEE.pcap,3077,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674982.243279,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51944.0,1883.0,MQTT,MQTT_IEEE.pcap,3078,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674982.243384,115,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51944.0,1883.0,MQTT,MQTT_IEEE.pcap,3079,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674982.243572,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54240.0,MQTT,MQTT_IEEE.pcap,3080,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,70,IP,56,TCP,36.0,1581674982.243578,70,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,24.0,1883.0,54240.0,MQTT,MQTT_IEEE.pcap,3081,50:02:91:22:1A:8C,50:02:91:1E:08:55,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674982.243762,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51944.0,MQTT,MQTT_IEEE.pcap,3082,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,70,IP,56,TCP,36.0,1581674982.243769,70,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,24.0,1883.0,51944.0,MQTT,MQTT_IEEE.pcap,3083,50:02:91:22:1A:8C,50:02:91:55:8E:56,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674982.2439,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54240.0,1883.0,MQTT,MQTT_IEEE.pcap,3084,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.244086,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51944.0,1883.0,MQTT,MQTT_IEEE.pcap,3085,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,128,IP,114,TCP,94.0,1581674982.244182,128,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51944.0,1883.0,MQTT,MQTT_IEEE.pcap,3086,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,62.0,MQTTPublish,60.0,,
Ether,68,IP,54,TCP,34.0,1581674982.244239,68,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,25.0,51944.0,1883.0,MQTT,MQTT_IEEE.pcap,3087,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674982.244416,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51944.0,MQTT,MQTT_IEEE.pcap,3088,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.2444232,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,17.0,1883.0,51944.0,MQTT,MQTT_IEEE.pcap,3089,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.244652,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51944.0,1883.0,MQTT,MQTT_IEEE.pcap,3090,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,176,IP,162,TCP,142.0,1581674982.244888,176,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54240.0,1883.0,MQTT,MQTT_IEEE.pcap,3091,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,110.0,MQTTPublish,108.0,,
Ether,68,IP,54,TCP,34.0,1581674982.244917,68,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,25.0,54240.0,1883.0,MQTT,MQTT_IEEE.pcap,3092,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674982.245054,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54240.0,MQTT,MQTT_IEEE.pcap,3093,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.245059,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,17.0,1883.0,54240.0,MQTT,MQTT_IEEE.pcap,3094,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.2452571,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54240.0,1883.0,MQTT,MQTT_IEEE.pcap,3095,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.334583,74,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39776.0,53.0,OTHERS,MQTT_IEEE.pcap,3097,50:02:91:21:8E:5C,50:02:91:1F:C3:57,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.551179,74,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,2.0,38090.0,1883.0,MQTT,MQTT_IEEE.pcap,3100,50:02:91:91:08:40,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.551439,74,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,18.0,1883.0,38090.0,MQTT,MQTT_IEEE.pcap,3101,50:02:91:22:1A:8C,50:02:91:91:08:40,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.551722,66,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38090.0,1883.0,MQTT,MQTT_IEEE.pcap,3102,50:02:91:91:08:40,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674982.551762,115,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,24.0,38090.0,1883.0,MQTT,MQTT_IEEE.pcap,3103,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674982.551968,66,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,16.0,1883.0,38090.0,MQTT,MQTT_IEEE.pcap,3104,50:02:91:22:1A:8C,50:02:91:91:08:40,,,,,,
Ether,70,IP,56,TCP,36.0,1581674982.551991,70,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,24.0,1883.0,38090.0,MQTT,MQTT_IEEE.pcap,3105,50:02:91:22:1A:8C,50:02:91:91:08:40,MQTT,4.0,MQTTConnack,2.0,,
Ether,74,IP,60,TCP,40.0,1581674982.552203,74,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,2.0,35106.0,1883.0,MQTT,MQTT_IEEE.pcap,3106,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.552223,74,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,2.0,59000.0,1883.0,MQTT,MQTT_IEEE.pcap,3107,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.552754,66,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38090.0,1883.0,MQTT,MQTT_IEEE.pcap,3108,50:02:91:91:08:40,50:02:91:22:1A:8C,,,,,,
Ether,106,IP,92,TCP,72.0,1581674982.55276,106,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,24.0,38090.0,1883.0,MQTT,MQTT_IEEE.pcap,3109,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,40.0,MQTTPublish,38.0,,
Ether,68,IP,54,TCP,34.0,1581674982.552767,68,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,25.0,38090.0,1883.0,MQTT,MQTT_IEEE.pcap,3110,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,74,IP,60,TCP,40.0,1581674982.552894,74,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,18.0,1883.0,35106.0,MQTT,MQTT_IEEE.pcap,3111,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.5528991,74,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,18.0,1883.0,59000.0,MQTT,MQTT_IEEE.pcap,3112,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.552926,66,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,16.0,1883.0,38090.0,MQTT,MQTT_IEEE.pcap,3113,50:02:91:22:1A:8C,50:02:91:91:08:40,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.55293,66,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,17.0,1883.0,38090.0,MQTT,MQTT_IEEE.pcap,3114,50:02:91:22:1A:8C,50:02:91:91:08:40,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.553185,74,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39770.0,53.0,OTHERS,MQTT_IEEE.pcap,3115,50:02:91:21:8E:5C,50:02:91:1F:C3:57,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.553214,66,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35106.0,1883.0,MQTT,MQTT_IEEE.pcap,3116,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.553217,66,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59000.0,1883.0,MQTT,MQTT_IEEE.pcap,3117,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674982.553318,115,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35106.0,1883.0,MQTT,MQTT_IEEE.pcap,3118,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,115,IP,101,TCP,81.0,1581674982.553334,115,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,59000.0,1883.0,MQTT,MQTT_IEEE.pcap,3119,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674982.553339,66,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38090.0,1883.0,MQTT,MQTT_IEEE.pcap,3120,50:02:91:91:08:40,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.553515,66,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35106.0,MQTT,MQTT_IEEE.pcap,3121,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.55352,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,59000.0,MQTT,MQTT_IEEE.pcap,3122,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,70,IP,56,TCP,36.0,1581674982.553522,70,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,24.0,1883.0,35106.0,MQTT,MQTT_IEEE.pcap,3123,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,MQTT,4.0,MQTTConnack,2.0,,
Ether,74,IP,60,TCP,40.0,1581674982.553523,74,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,2.0,39820.0,1883.0,MQTT,MQTT_IEEE.pcap,3124,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,,,,,,
Ether,70,IP,56,TCP,36.0,1581674982.553542,70,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,24.0,1883.0,59000.0,MQTT,MQTT_IEEE.pcap,3125,50:02:91:22:1A:8C,50:02:91:CE:64:2E,MQTT,4.0,MQTTConnack,2.0,,
Ether,74,IP,60,TCP,40.0,1581674982.55372,74,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,2.0,58324.0,1883.0,MQTT,MQTT_IEEE.pcap,3126,50:02:91:06:3C:94,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.553741,66,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35106.0,1883.0,MQTT,MQTT_IEEE.pcap,3127,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.553805,66,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59000.0,1883.0,MQTT,MQTT_IEEE.pcap,3128,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581674982.55382,87,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35106.0,1883.0,MQTT,MQTT_IEEE.pcap,3129,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581674982.553826,68,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,25.0,35106.0,1883.0,MQTT,MQTT_IEEE.pcap,3130,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,86,IP,72,TCP,52.0,1581674982.553838,86,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,59000.0,1883.0,MQTT,MQTT_IEEE.pcap,3131,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,,
Ether,68,IP,54,TCP,34.0,1581674982.5539038,68,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,25.0,59000.0,1883.0,MQTT,MQTT_IEEE.pcap,3132,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,74,IP,60,TCP,40.0,1581674982.554258,74,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,18.0,1883.0,39820.0,MQTT,MQTT_IEEE.pcap,3133,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,,,,,,
Ether,74,IP,60,TCP,40.0,1581674982.554357,74,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,18.0,1883.0,58324.0,MQTT,MQTT_IEEE.pcap,3134,50:02:91:22:1A:8C,50:02:91:06:3C:94,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.554386,66,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35106.0,MQTT,MQTT_IEEE.pcap,3135,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.554392,66,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,17.0,1883.0,35106.0,MQTT,MQTT_IEEE.pcap,3136,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.554458,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,59000.0,MQTT,MQTT_IEEE.pcap,3137,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.554462,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,17.0,1883.0,59000.0,MQTT,MQTT_IEEE.pcap,3138,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.554588,66,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39820.0,1883.0,MQTT,MQTT_IEEE.pcap,3139,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,,,,,,
Ether,114,IP,100,TCP,80.0,1581674982.554593,114,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,24.0,39820.0,1883.0,MQTT,MQTT_IEEE.pcap,3140,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,48.0,MQTTConnect,46.0,,
Ether,66,IP,52,TCP,32.0,1581674982.5546448,66,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35106.0,1883.0,MQTT,MQTT_IEEE.pcap,3141,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.554653,66,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,16.0,58324.0,1883.0,MQTT,MQTT_IEEE.pcap,3142,50:02:91:06:3C:94,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674982.554692,115,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,24.0,58324.0,1883.0,MQTT,MQTT_IEEE.pcap,3143,50:02:91:06:3C:94,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674982.554782,66,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,16.0,1883.0,39820.0,MQTT,MQTT_IEEE.pcap,3144,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.554806,66,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,16.0,1883.0,58324.0,MQTT,MQTT_IEEE.pcap,3145,50:02:91:22:1A:8C,50:02:91:06:3C:94,,,,,,
Ether,66,IP,52,TCP,32.0,1581674982.55483,66,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59000.0,1883.0,MQTT,MQTT_IEEE.pcap,3146,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,70,IP,56,TCP,36.0,1581674982.554848,70,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,24.0,1883.0,39820.0,MQTT,MQTT_IEEE.pcap,3147,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,MQTT,4.0,MQTTConnack,2.0,,
Ether,70,IP,56,TCP,36.0,1581674982.554918,70,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,24.0,1883.0,58324.0,MQTT,MQTT_IEEE.pcap,3148,50:02:91:22:1A:8C,50:02:91:06:3C:94,MQTT,4.0,MQTTConnack,2.0,,
