layers_0,length_0,layers_1,length_1,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_2,length_2,layers_3,length_3,layers_4,length_4,payload_layers,header_length,payload_length,flow_id_mac,flow_id_ip,flow_id
IP,54,TCP,34.0,1581674985.755687,54,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,25.0,43678.0,1883.0,MQTT,MQTT_IEEE.pcap,3690,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,20.0,20.0,151786.0
IP,52,TCP,32.0,1581674985.755853,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43678.0,MQTT,MQTT_IEEE.pcap,3691,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151786.0
IP,52,TCP,32.0,1581674985.755859,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,17.0,1883.0,43678.0,MQTT,MQTT_IEEE.pcap,3692,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151786.0
IP,52,TCP,32.0,1581674985.756075,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43678.0,1883.0,MQTT,MQTT_IEEE.pcap,3693,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151786.0
IP,60,TCP,40.0,1581674986.1183429,60,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,2.0,56618.0,1883.0,MQTT,MQTT_IEEE.pcap,3696,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,27.0,27.0,149573.0
IP,60,TCP,40.0,1581674986.118808,60,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,18.0,1883.0,56618.0,MQTT,MQTT_IEEE.pcap,3697,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,40.0,27.0,27.0,149573.0
IP,52,TCP,32.0,1581674986.1191962,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56618.0,1883.0,MQTT,MQTT_IEEE.pcap,3698,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149573.0
IP,101,TCP,81.0,1581674986.119216,101,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56618.0,1883.0,MQTT,MQTT_IEEE.pcap,3699,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,27.0,27.0,149573.0
IP,52,TCP,32.0,1581674986.119343,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56618.0,MQTT,MQTT_IEEE.pcap,3700,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149573.0
IP,56,TCP,36.0,1581674986.119408,56,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,24.0,1883.0,56618.0,MQTT,MQTT_IEEE.pcap,3701,50:02:91:22:1A:8C,50:02:91:EA:4E:80,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,27.0,27.0,149573.0
IP,52,TCP,32.0,1581674986.119559,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56618.0,1883.0,MQTT,MQTT_IEEE.pcap,3702,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149573.0
IP,73,TCP,53.0,1581674986.1196814,73,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56618.0,1883.0,MQTT,MQTT_IEEE.pcap,3703,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,27.0,27.0,149573.0
IP,54,TCP,34.0,1581674986.119685,54,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,25.0,56618.0,1883.0,MQTT,MQTT_IEEE.pcap,3704,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,27.0,27.0,149573.0
IP,52,TCP,32.0,1581674986.119854,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56618.0,MQTT,MQTT_IEEE.pcap,3705,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149573.0
IP,52,TCP,32.0,1581674986.119858,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,17.0,1883.0,56618.0,MQTT,MQTT_IEEE.pcap,3706,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149573.0
IP,52,TCP,32.0,1581674986.120019,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56618.0,1883.0,MQTT,MQTT_IEEE.pcap,3707,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149573.0
IP,60,TCP,40.0,1581674986.259073,60,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,2.0,54248.0,1883.0,MQTT,MQTT_IEEE.pcap,3710,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,12.0,12.0,121797.0
IP,60,TCP,40.0,1581674986.259088,60,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,2.0,51952.0,1883.0,MQTT,MQTT_IEEE.pcap,3711,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,21.0,21.0,100707.0
IP,60,TCP,40.0,1581674986.259349,60,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,18.0,1883.0,54248.0,MQTT,MQTT_IEEE.pcap,3712,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,40.0,12.0,12.0,121797.0
IP,60,TCP,40.0,1581674986.259355,60,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,18.0,1883.0,51952.0,MQTT,MQTT_IEEE.pcap,3713,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,40.0,21.0,21.0,100707.0
IP,52,TCP,32.0,1581674986.2596214,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54248.0,1883.0,MQTT,MQTT_IEEE.pcap,3714,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121797.0
IP,52,TCP,32.0,1581674986.259626,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51952.0,1883.0,MQTT,MQTT_IEEE.pcap,3715,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100707.0
IP,101,TCP,81.0,1581674986.259686,101,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54248.0,1883.0,MQTT,MQTT_IEEE.pcap,3716,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,12.0,12.0,121797.0
IP,101,TCP,81.0,1581674986.259691,101,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51952.0,1883.0,MQTT,MQTT_IEEE.pcap,3717,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,21.0,21.0,100707.0
IP,52,TCP,32.0,1581674986.259811,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54248.0,MQTT,MQTT_IEEE.pcap,3718,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121797.0
IP,52,TCP,32.0,1581674986.259817,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51952.0,MQTT,MQTT_IEEE.pcap,3719,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100707.0
IP,56,TCP,36.0,1581674986.259915,56,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,24.0,1883.0,54248.0,MQTT,MQTT_IEEE.pcap,3720,50:02:91:22:1A:8C,50:02:91:1E:08:55,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,12.0,12.0,121797.0
IP,56,TCP,36.0,1581674986.25992,56,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,24.0,1883.0,51952.0,MQTT,MQTT_IEEE.pcap,3721,50:02:91:22:1A:8C,50:02:91:55:8E:56,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,21.0,21.0,100707.0
IP,52,TCP,32.0,1581674986.260126,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51952.0,1883.0,MQTT,MQTT_IEEE.pcap,3722,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100707.0
IP,115,TCP,95.0,1581674986.260252,115,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51952.0,1883.0,MQTT,MQTT_IEEE.pcap,3723,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,63.0,MQTTPublish,61.0,None,0,4.0,54.0,61.0,21.0,21.0,100707.0
IP,54,TCP,34.0,1581674986.260271,54,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,25.0,51952.0,1883.0,MQTT,MQTT_IEEE.pcap,3724,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,21.0,21.0,100707.0
IP,52,TCP,32.0,1581674986.260421,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51952.0,MQTT,MQTT_IEEE.pcap,3725,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100707.0
IP,52,TCP,32.0,1581674986.260425,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,17.0,1883.0,51952.0,MQTT,MQTT_IEEE.pcap,3726,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100707.0
IP,52,TCP,32.0,1581674986.260622,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51952.0,1883.0,MQTT,MQTT_IEEE.pcap,3727,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100707.0
IP,52,TCP,32.0,1581674986.260686,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54248.0,1883.0,MQTT,MQTT_IEEE.pcap,3728,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121797.0
IP,158,TCP,138.0,1581674986.260694,158,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54248.0,1883.0,MQTT,MQTT_IEEE.pcap,3729,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,106.0,MQTTPublish,104.0,None,0,4.0,54.0,104.0,12.0,12.0,121797.0
IP,54,TCP,34.0,1581674986.260701,54,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,25.0,54248.0,1883.0,MQTT,MQTT_IEEE.pcap,3730,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,12.0,12.0,121797.0
IP,52,TCP,32.0,1581674986.260816,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54248.0,MQTT,MQTT_IEEE.pcap,3731,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121797.0
IP,52,TCP,32.0,1581674986.260831,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,17.0,1883.0,54248.0,MQTT,MQTT_IEEE.pcap,3732,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121797.0
IP,52,TCP,32.0,1581674986.261207,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54248.0,1883.0,MQTT,MQTT_IEEE.pcap,3733,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121797.0
IP,60,TCP,40.0,1581674986.569203,60,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,2.0,38098.0,1883.0,MQTT,MQTT_IEEE.pcap,3736,50:02:91:91:08:40,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,23.0,23.0,111901.0
IP,60,TCP,40.0,1581674986.5694768,60,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,18.0,1883.0,38098.0,MQTT,MQTT_IEEE.pcap,3737,50:02:91:22:1A:8C,50:02:91:91:08:40,None,0.0,None,0.0,None,0,2.0,20.0,40.0,23.0,23.0,111901.0
IP,52,TCP,32.0,1581674986.5697858,52,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38098.0,1883.0,MQTT,MQTT_IEEE.pcap,3738,50:02:91:91:08:40,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111901.0
IP,101,TCP,81.0,1581674986.569791,101,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,24.0,38098.0,1883.0,MQTT,MQTT_IEEE.pcap,3739,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,23.0,23.0,111901.0
IP,60,TCP,40.0,1581674986.570003,60,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,2.0,35114.0,1883.0,MQTT,MQTT_IEEE.pcap,3740,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,22.0,22.0,138491.0
IP,52,TCP,32.0,1581674986.570024,52,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,16.0,1883.0,38098.0,MQTT,MQTT_IEEE.pcap,3741,50:02:91:22:1A:8C,50:02:91:91:08:40,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111901.0
IP,56,TCP,36.0,1581674986.570029,56,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,24.0,1883.0,38098.0,MQTT,MQTT_IEEE.pcap,3742,50:02:91:22:1A:8C,50:02:91:91:08:40,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,23.0,23.0,111901.0
IP,60,TCP,40.0,1581674986.5701964,60,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,18.0,1883.0,35114.0,MQTT,MQTT_IEEE.pcap,3743,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,40.0,22.0,22.0,138491.0
IP,52,TCP,32.0,1581674986.570296,52,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38098.0,1883.0,MQTT,MQTT_IEEE.pcap,3744,50:02:91:91:08:40,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111901.0
IP,90,TCP,70.0,1581674986.570415,90,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,24.0,38098.0,1883.0,MQTT,MQTT_IEEE.pcap,3745,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,38.0,MQTTPublish,36.0,None,0,4.0,54.0,36.0,23.0,23.0,111901.0
IP,54,TCP,34.0,1581674986.570459,54,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,25.0,38098.0,1883.0,MQTT,MQTT_IEEE.pcap,3746,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,23.0,23.0,111901.0
IP,52,TCP,32.0,1581674986.570699,52,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,16.0,1883.0,38098.0,MQTT,MQTT_IEEE.pcap,3747,50:02:91:22:1A:8C,50:02:91:91:08:40,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111901.0
IP,52,TCP,32.0,1581674986.5707052,52,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,17.0,1883.0,38098.0,MQTT,MQTT_IEEE.pcap,3748,50:02:91:22:1A:8C,50:02:91:91:08:40,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111901.0
IP,60,TCP,40.0,1581674986.570785,60,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,2.0,39828.0,1883.0,MQTT,MQTT_IEEE.pcap,3749,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,11.0,11.0,105254.0
IP,52,TCP,32.0,1581674986.570958,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35114.0,1883.0,MQTT,MQTT_IEEE.pcap,3750,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138491.0
IP,60,TCP,40.0,1581674986.570966,60,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,2.0,59008.0,1883.0,MQTT,MQTT_IEEE.pcap,3751,50:02:91:CE:64:2E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,24.0,24.0,137472.0
IP,101,TCP,81.0,1581674986.5709786,101,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35114.0,1883.0,MQTT,MQTT_IEEE.pcap,3752,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,22.0,22.0,138491.0
IP,60,TCP,40.0,1581674986.571026,60,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,18.0,1883.0,39828.0,MQTT,MQTT_IEEE.pcap,3753,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,None,0.0,None,0.0,None,0,2.0,20.0,40.0,11.0,11.0,105254.0
IP,60,TCP,40.0,1581674986.5711071,60,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,18.0,1883.0,59008.0,MQTT,MQTT_IEEE.pcap,3754,50:02:91:22:1A:8C,50:02:91:CE:64:2E,None,0.0,None,0.0,None,0,2.0,20.0,40.0,24.0,24.0,137472.0
IP,52,TCP,32.0,1581674986.571111,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35114.0,MQTT,MQTT_IEEE.pcap,3755,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138491.0
IP,52,TCP,32.0,1581674986.571121,52,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38098.0,1883.0,MQTT,MQTT_IEEE.pcap,3756,50:02:91:91:08:40,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111901.0
IP,56,TCP,36.0,1581674986.571151,56,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,24.0,1883.0,35114.0,MQTT,MQTT_IEEE.pcap,3757,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,22.0,22.0,138491.0
IP,52,TCP,32.0,1581674986.571466,52,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59008.0,1883.0,MQTT,MQTT_IEEE.pcap,3758,50:02:91:CE:64:2E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137472.0
IP,52,TCP,32.0,1581674986.5714722,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35114.0,1883.0,MQTT,MQTT_IEEE.pcap,3759,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138491.0
IP,101,TCP,81.0,1581674986.571504,101,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,59008.0,1883.0,MQTT,MQTT_IEEE.pcap,3760,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,24.0,24.0,137472.0
IP,73,TCP,53.0,1581674986.571715,73,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35114.0,1883.0,MQTT,MQTT_IEEE.pcap,3761,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,22.0,22.0,138491.0
IP,54,TCP,34.0,1581674986.571719,54,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,25.0,35114.0,1883.0,MQTT,MQTT_IEEE.pcap,3762,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,22.0,22.0,138491.0
IP,52,TCP,32.0,1581674986.571789,52,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,59008.0,MQTT,MQTT_IEEE.pcap,3763,50:02:91:22:1A:8C,50:02:91:CE:64:2E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137472.0
IP,56,TCP,36.0,1581674986.571792,56,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,24.0,1883.0,59008.0,MQTT,MQTT_IEEE.pcap,3764,50:02:91:22:1A:8C,50:02:91:CE:64:2E,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,24.0,24.0,137472.0
IP,52,TCP,32.0,1581674986.5717974,52,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39828.0,1883.0,MQTT,MQTT_IEEE.pcap,3765,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105254.0
IP,100,TCP,80.0,1581674986.5718026,100,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,24.0,39828.0,1883.0,MQTT,MQTT_IEEE.pcap,3766,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,48.0,MQTTConnect,46.0,None,0,4.0,54.0,46.0,11.0,11.0,105254.0
IP,52,TCP,32.0,1581674986.571904,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35114.0,MQTT,MQTT_IEEE.pcap,3767,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138491.0
IP,52,TCP,32.0,1581674986.571925,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,17.0,1883.0,35114.0,MQTT,MQTT_IEEE.pcap,3768,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138491.0
IP,52,TCP,32.0,1581674986.571945,52,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,16.0,1883.0,39828.0,MQTT,MQTT_IEEE.pcap,3769,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105254.0
IP,56,TCP,36.0,1581674986.571966,56,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,24.0,1883.0,39828.0,MQTT,MQTT_IEEE.pcap,3770,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,11.0,11.0,105254.0
IP,52,TCP,32.0,1581674986.572203,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35114.0,1883.0,MQTT,MQTT_IEEE.pcap,3771,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138491.0
IP,52,TCP,32.0,1581674986.572855,52,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39828.0,1883.0,MQTT,MQTT_IEEE.pcap,3772,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105254.0
IP,93,TCP,73.0,1581674986.572859,93,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,24.0,39828.0,1883.0,MQTT,MQTT_IEEE.pcap,3773,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,41.0,MQTTPublish,39.0,None,0,4.0,54.0,39.0,11.0,11.0,105254.0
IP,54,TCP,34.0,1581674986.572862,54,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,25.0,39828.0,1883.0,MQTT,MQTT_IEEE.pcap,3774,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,11.0,11.0,105254.0
IP,60,TCP,40.0,1581674986.572887,60,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,2.0,58332.0,1883.0,MQTT,MQTT_IEEE.pcap,3775,50:02:91:06:3C:94,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,9.0,9.0,163723.0
IP,60,TCP,40.0,1581674986.572997,60,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,18.0,1883.0,58332.0,MQTT,MQTT_IEEE.pcap,3776,50:02:91:22:1A:8C,50:02:91:06:3C:94,None,0.0,None,0.0,None,0,2.0,20.0,40.0,9.0,9.0,163723.0
